Failed to create powershell connections using provided information.,无法使用提供的信息创建Powershell连接。,
WinRM over HTTPS endpoint used to execute Exchange specific commands,WinRM over HTTPS端点用于执行Exchange特定命令,
WinRM endpoint used to collect performance counter statistics,WinRM端点用于收集性能计数器统计信息,
TEST CONNECTION,测试连接,
PowerShell - Exchange URL:,PowerShell - Exchange URL:,
PowerShell - Windows URL:,PowerShell - Windows URL:,
Exchange Server Build Number,Exchange Server内部版本号,
DAG Name,DAG名称,
There are no other monitored servers,没有其他受监视的服务器,
Other Exchange Servers in DAG,DAG中的其他Exchange服务器,
Database Availability Group (DAG),数据库可用性组（DAG）,
File Share Witness,文件共享见证（File Share Witness）,
Not in use,未使用,
Exchange Domain,交换域,
This server is not a member of any DAG,该服务器不是任何DAG的成员,
This server is not a member of any domain,该服务器不是任何域的成员,
Exchange Server Version,Exchange服务器版本,
Retain detail tables,保留明细表,
Detail table data older than this will be deleted.,早于此的明细表数据将被删除。,
Detail table data must be retained for at least a day.,明细表数据必须保留至少一天。,
Detail table retention period cannot be left blank.,明细表保留期不能为空。,
days,天,
Retain mailbox history,保留邮箱历史记录,
Mailbox history data older than this will be deleted.,早于此的邮箱历史记录数据将被删除。,
Mailbox history data must be retained for at least a day.,邮箱历史记录数据必须保留至少一天。,
Mailbox history retention period cannot be left blank.,邮箱历史记录保留期不能为空。,
Exchange Server Monitor - Data Retention Settings,Exchange Server监视器-数据保留设置,
Content Index,内容索引,
Copy Queue,复制队列,
Inspected Log Time,检查日志时间,
Replay Queue,Replay队列,
ALL COPIES OF {0},{0}的所有副本,
Database Copies,数据库副本,
Circular Logging,循环记录,
Copy Status,复制状态,
Mounted on,挂载在,
Database Name,数据库名称,
Disabled,禁用,
{0} ago,{0}之前,
Enabled,启用,
Last Full Backup,上一次完整备份,
Last Incremental Backup,上一次增量备份,
Total Number of Mailboxes,邮箱总数,
{0} mailboxes,{0}个邮箱,
{0} mailbox,{0}个邮箱,
Average Mailbox Size,平均邮箱大小,
Master,主Master,
{0} ({1}),{0} ({1}),
This database is currently not mounted on its preferred server.,该数据库当前未安装在其首选服务器上。,
Summary Status,摘要状态,
Preferred Server,首选服务器,
Storage Quota Defaults,存储配额默认值,
Issue Warning,发出警告,
Prohibit Send,禁止发送,
Prohibit Send and Receive,禁止发送和接收,
Database Details,数据库详细信息,
Disk queue length,磁盘队列长度,
Latency,延时,
Database Disk I/O,数据库磁盘I/O,
Total IOPs,总IOPs,
Volume,卷,
Database usage,数据库使用情况,
Database File Size,数据库文件大小,
Exchange server,Exchange服务器,
{0}%,{0}%,
Total file size,文件总大小,
Volume usage,卷使用情况,
ServerIdentity,服务器身份ID,
PowerShell URL - Exchange,PowerShell URL - Exchange,
PowerShell URL - Windows,PowerShell URL - Windows,
DAG:,DAG:,
Exchange Role:,Exchange角色:,
Exchange Server Monitor,Exchange Server监控器,
Database Availability Group,数据库可用性组,
Unknown,未知,
N/A,N/A,
Health Check,健康检查,
Failed,失败的,
Passed,已通过,
Replication Checks Status,复制检查状态,
 (Server is not monitored),(服务器未被监控),
Total IOPS,总IOPS,
Transaction Logs Disk I/O,事务日志的磁盘I/O,
Number Of Files,文件数,
Volume Usage,卷使用情况,
Transaction Logs File Size,事务日志文件大小,
Database Size,数据库大小,
Space Usage,空间使用,
White Space,空白,
{0} ON THIS SERVER,该服务器上的{0},
Mailbox Database Size and Space Use,邮箱数据库的大小和空间使用,
"If you are using user-defined connection endpoint URLs, you will need to configure this Exchange server manually.",如果使用的是用户定义的连接终端URL，则需要手动配置此Exchange服务器。,
Configuration completed successfully.,配置成功完成。,
Show me how to manually configure this Exchange server,向我展示如何手动配置此Exchange服务器,
"Before an Exchange server can be monitored, you need to configure WinRM and enable Windows Authentication for PowerShell on the server.  This can be done by SAM (&lt;b&gt;recommended&lt;/b&gt;) or manually.",在可以监视Exchange服务器之前，您需要配置WinRM并在服务器上为PowerShell启用Windows身份验证。这可以通过SAM（&lt;b&gt;推荐&lt;/b&gt;）或手动完成。,
Exchange Server Credentials:,Exchange Server凭据:,
"Enter Exchange server identity used for polling. It can be hostname, FQDN or AD identifier.",输入用于轮询的Exchange服务器身份。它可以是主机名，FQDN或AD标识符。,
Active Copy Status,活动副本状态,
Show databases:,显示数据库:,
Active Copies Only,仅活动副本,
All Databases,所有数据库,
Passive Copies Only,仅被动复印,
ALL ACTIVE COPIES,所有活动副本,
ALL MAILBOX DATABASES,所有邮箱数据库,
ALL PASSIVE COPIES,所有被动副本,
Alternate File Share Witness,备用文件共享见证（File Share Witness）,
Mailbox Database Status,邮箱数据库状态,
Free Volume Space:,可用的卷空间:,
Space used by data:,数据已使用的空间:,
White Space:,空白:,
Available Volume Space: {0},可分配卷空间:{0},
Not Available,不可用,
Database Size for {0},{0}的数据库大小,
Portions of the component monitor information used in the AppInsight for Exchange feature are provided courtesy of other resources. These resources are listed in the copyright and attribution section at the beginning of the SAM Administrator's Guide.,AppInsight for Exchange功能中使用的部分组件监视器信息是由其他资源提供的。在《 SAM管理员指南》开头的“版权和归属”部分中列出了这些资源。,
Mailbox Quota Used,已使用的邮箱配额,
COPIES OF THIS SERVER'S MAILBOX DATABASES,此服务器的邮箱数据库的副本,
Mailbox Database Copies,邮箱数据库副本,
Activation Preference,激活首选项,
Mailbox Database,邮箱数据库,
Display Name,显示名称,
Last Polled,最后一次轮询,
User Logon Name,用户登录名称,
Alias,别名,
Last Logged On,上次成功登录,
Mailbox Last Modified,邮箱上次修改时间,
Mailbox Limits,邮箱限制,
Mailbox Size,邮箱大小,
Organizational Unit,组织单元,
Primary SMTP Address,主SMTP地址,
Mailbox Details,邮箱详细信息,
Type,类型,
Database,数据库,
Attachment Size,附件尺寸,
Database:,数据库:,
Last Accessed:,上次访问:,
Block Send at:,阻止发送至:,
Block Send and Receive at:,在以下位置阻止发送和接收:,
Issue Warning at:,在以下位置发出警告:,
{0} messages,{0}条消息,
Messages Sent Yesterday:,昨天发送的消息:,
% Quota used:,%已使用的配额:,
Mailbox Size:,邮箱大小:,
Using custom limits,使用自定义限制,
Using database limits,使用数据库限制,
