"@""&lt;ol&gt;&lt;li&gt;Run the Configuration Wizard again.&lt;/li&gt;&lt;li&gt;Refresh the Orion Web Console browser.&lt;/li&gt;&lt;/ol&gt;",@“ &lt;ol&gt; &lt;li&gt;再次运行配置向导。&lt;li&gt; &lt;li&gt;刷新Orion Web控制台浏览器。&lt;li&gt; &lt;ol&gt;
You must have admin rights to access this page.,您必须具有管理员权限才能访问此页面。
Syslog is not supported by the currently installed products.,当前安装的产品不支持Syslog。
Traps is not supported by the currently installed products.,当前安装的产品不支持陷阱。
Syslog is not supported by the currently installed products. ,当前安装的产品不支持Syslog。
Traps is not supported by the currently installed products. ,当前安装的产品不支持陷阱。
"To create a group of Orion objects to use in Multiple Objects Chart, go to {0}Add New Group{1}""",要创建一组Orion对象以在“多个对象图表”中使用，请转到{0}添加新组{1}”
"You do not have permission to view Net Object ""{0}"".","您无权查看网络对象""{0}""。"
VMWare ESX,VMWare ESX
From {0} To {1},从{0}到{1}
"&lt;br/&gt;1. Confirm that the SolarWinds Orion Module Engine service is running, as shown in the following steps:&lt;br/&gt;&lt;br/&gt;",&lt;br/&gt; 1。确认SolarWinds Orion Module Engine服务正在运行，如以下步骤所示：&lt;br/&gt; &lt;br/&gt;
https://www.solarwinds.com/support/,https://www.solarwinds.com/support/
https://www.solarwinds.com/,https://www.solarwinds.com/
com,com
You must have the 'Allow Administrator Rights' privilege to perform this operation.,您必须具有“允许管理员权限”特权才能执行此操作。
SysObjectID,SysObjectID
{0} {1} {2},{0} {1} {2}
Sample interval:,采样间隔：
all,所有
auto,汽车
.,.
Last hour,上一个小时
Last 2 hours,最近2小时
Last 24 hours,最近24小时
Last 7 days,最近7天
All alerts,所有警报
All advanced alerts,所有高级警报
All basic alerts,所有基本警报
"Add descriptive properties to objects that you are monitoring. For example, you can add a property called ""DeviceFunction"" to describe how you use a device within your organization.",将描述性属性添加到要监视的对象。例如，您可以添加一个名为“ DeviceFunction”的属性来描述如何在组织中使用设备。
"Assign values for the custom property ""{0} - {1}"" to {2}.",将自定义属性“ {0}-{1}”的值分配给{2}。
"Assign value for ""{0}"" to selected {1}","将""{0}""的值分配给选定的{1}"
"Row {0} ""{1}"" from spreadsheet cannot be converted to ""{2}"" format",电子表格中的行{0}“ {1}”不能转换为“ {2}”格式
"The column name(s) ""{0}"" is specified more than once as the target Orion column. Please, modify target Orion columns to make sure that a column is updated only once.","多次将列名""{0}""指定为目标Orion列。请修改目标Orion列，以确保该列仅更新一次。"
USER,用户
Writes/sec.,Writes/sec.
Reads/sec.,Reads/sec.
"You must have the 'Allow Report Management Rights' privilege to be able to Create, Edit or Delete Reports",您必须具有“允许报告管理权限”特权才能创建，编辑或删除报告
Named time period,命名时间段
Relative time period,相对时间段
To,至
Minutes,分钟
Days,天
SubTitle,字幕
Add column,添加栏
Display name:,显示名称：
Title goes here...,标题在这里...
"From value should be less than ""To""",从值应小于“到”
SWQL,SWQL
SQL,SQL
"{0}""{1}""{2} is not compatible with the resource configuration. Go to {{0}} to see where the problem is.",{0}“ {1}” {2}与资源配置不兼容。转到{{0}}查看问题所在。
To schedule this report use Orion Report Scheduler (Win32 app) located on your SolarWinds server.&lt;br /&gt;,要计划此报告，请使用SolarWinds服务器上的Orion报告计划程序（Win32应用程序）。&lt;br&gt;
More info,更多信息
1. Click &lt;b&gt;Submit&lt;/b&gt; to save the created report that you want to regularly schedule.&lt;br/&gt;,1.单击&lt;b&gt;提交&lt;/b&gt;保存要定期计划的已创建报告。&lt;br/&gt;
{0} {1},{0} {1}
ReportWriter,ReportWriter
Nodes.Status &lt;&gt;1,Nodes.Status &lt;&gt; 1
"Nodes.Vendor in ('Cisco','Windows')",（'Cisco'，'Windows'）中的Nodes.Vendor
"Select a resource, any resource or widget that is available in the web console can now be added to reports! (e.g. ""Custom table"" and ""Custom chart"" are fully customizable for reporting purposes).",选择一个资源，现在可以将Web控制台中可用的任何资源或窗口小部件添加到报表中！ （例如，“自定义表格”和“自定义图表”可完全自定义用于报告）。
"Assign an existing schedule or create a new one (e.g. email your boss the ""Network Health"" report every Friday at 5pm)",分配现有的时间表或创建新的时间表（例如，每个星期五的下午5点通过电子邮件向老板发送“网络健康”报告）
Report Title,报告标题
At,在
#NAME?,＃名称？
{0} - NOC,{0} - NOC
Report Category:,报告类别：
"{0}, {1}","{0}, {1}"
User name,用户名
"The amount of data to be collected in the baseline is currently set to &lt;span class=""bold""&gt;{0} days&lt;/span&gt;.","当前在基线中收集的数据量设置为&lt;span class=""bold""&gt; {0} days &lt;span&gt;。"
OFF,关
{0} - {1},{0} - {1}
disabled,残障人士
{0}:,{0}:
HTML,HTML
CSV,CSV
UNKNOWN,未知
UP,向上
DOWN,下
WARNING,警告
"Only show devices beginning with ""AX3-""",仅显示以“ AX3-”开头的设备
SysLogSeverity=6,SysLogSeverity=6
VLAN ID,VLAN ID
"Row {0} ""{1}"" from spreadsheet is longer than {2} characters",电子表格中的行{0}“ {1}”长于{2}个字符
%,%
You can place your own NOC logo at the left of NOC view.&lt;br&gt;,您可以在NOC视图的左侧放置自己的NOC徽标。&lt;br&gt;
" Enter a time in the ""from"" field that is later in the day than the time in the ""to"" field.", 在“从”字段中输入的时间要晚于在“到”字段中的时间。
There is no plugin for poller with ID {0},没有ID为{0}的轮询器插件
There are no suitable plugins which support Poller import,没有合适的插件支持Poller导入
Object name,对象名称
Acknowledged by,从（谁）得到承认
= {0} {1},= {0} {1}
"For example, use c:\test.bat, where c:\ is the disk on your main Orion poller.&lt;br/&gt;",例如，使用c：\ test.bat，其中c：\是主Orion轮询器上的磁盘。&lt;br/&gt;
"For example, use c:\script.vbs, where c:\ is the disk on your main Orion poller.&lt;br/&gt;",例如，使用c：\ script.vbs，其中c：\是Orion主轮询器上的磁盘。&lt;br/&gt;
({0}),({0})
Active Time,活动时间
"Row {0} ""{1}"" value from spreadsheet should be between {2} and {3}",电子表格中的行{0}“ {1}”的值应介于{2}和{3}之间
"Unexpected error while importing file ""{0}"".","导入文件""{0}""时发生意外错误。"
"File ""{0}"" cannot be imported. Only *.xml files in correct format are allowed.","无法导入文件""{0}""。仅允许使用格式正确的* .xml文件。"
Add Condition,添加条件
MANAGE ALERTS,管理警报
Seconds,秒
Time of Day,一天中的时间
"This alert on this object was already triggered: &lt;span style=""font-weight: bold;""&gt;{0} times&lt;/span&gt;","此对象的警报已被触发：&lt;span style =“ font-weight：bold;""&gt; {0}次&lt;span&gt;"
"This alert was already triggered: &lt;span style=""font-weight: bold;""&gt;{0} times&lt;/span&gt;","此警报已被触发：&lt;span style =“ font-weight：bold;""&gt; {0}次&lt;span&gt;"
Alert Name,警报名称
{0}. {1},{0}. {1}
"For the ""Send an Email/Page"" action you can view how the action is executed (the alert does not trigger during the simulation). For all other actions you are prompted to execute them for a specific object.",对于“发送EmaillPage”操作，您可以查看该操作的执行方式（模拟过程中不会触发警报）。对于所有其他动作，系统会提示您针对特定对象执行它们。
(Show List),（显示清单）
{0}...,{0}...
"A plugin needed by the agent to poll this device did not install correctly. If you wish to continue adding this device to poll via agents, Orion will try to &lt;b&gt;re-install the plugin&lt;/b&gt;.",代理程序轮询此设备所需的插件未正确安装。如果您希望继续添加此设备以通过代理进行轮询，Orion将尝试&lt;b&gt;重新安装插件&lt;/b&gt;。
Credentials test failed,凭据测试失败
{0} days,{0}天
Add New...,添新...
${N=Alerting;M=AlertName} was triggered.,$ {N = Alerting; M = AlertName}被触发。
"This account right can't be disabled if ""{0}"" is enabled","如果启用了""{0}""，则无法禁用此帐户权限"
"You can change this setting in the ""More"" menu on the ""All Active Alerts"" grid.",您可以在“所有活动警报”网格上的“更多”菜单中更改此设置。
"Entering a default SMTP server on this page sets the default SMTP server for the entire product. You can change this on the ""Manage SMTP Server"" page.",在此页面上输入默认的SMTP服务器将为整个产品设置默认的SMTP服务器。您可以在“管理SMTP服务器”页面上进行更改。
SEVERITY,严重程度
"Reason for the maintenance &lt;span class=""sw-startMaintenanceDialog-required""&gt;(required)&lt;/span&gt;","维护原因&lt;span class=""sw-startMaintenanceDialog-required""&gt;（必需）&lt;span&gt;"
In progress,进行中
Error on ${N=SwisEntity;M=Caption} at ${N=Alerting;M=AlertTriggerTime;F=DateTime},$ {N = Alerting; M = AlertTriggerTime; F = DateTime}上$ {N = SwisEntity; M = Caption}的错误
"An issue has been detected at ${N=Alerting;M=AlertTriggerTime;F=DateTime} on ${N=SwisEntity;M=MachineType} device named ${N=SwisEntity;M=Caption} (IP: ${N=SwisEntity;M=IP_Address}, DNS: ${N=SwisEntity;M=DNS})",在名为$ {N = SwisEntity; M = Caption}的$ {N = SwisEntity; M = MachineType}设备上的$ {N = Alerting; M = AlertTriggerTime; F = DateTime}处检测到问题（IP：$ {N = SwisEntity; M = IP_Address}，DNS：$ {N = SwisEntity; M = DNS}）
Error on ${N=SwisEntity;M=Caption} Reset,$ {N = SwisEntity; M = Caption}重置时出错
RESET: Node ${N=SwisEntity;M=Caption} is ${N=SwisEntity;M=Status;F=Status}.,重置：节点$ {N = SwisEntity; M = Caption}是$ {N = SwisEntity; M = Status; F = Status}。
connects to,连接到
(Log Out),（登出）
"Reason: ""{0}""","原因：""{0}"""
"Will be put in maintenance mode by user {0} in {1}&lt;br /&gt;Reason: ""{2}""",用户{0}在{1}中将进入维护模式原因：“ {2}”
{0}h {1}m,{0}h {1}m
{0}m,{0}m
{0}d {1}h {2}m,{0}d {1}h {2}m
"Will be put in maintenance mode in {0}&lt;br /&gt;Reason: ""{1}""",将以{0} &lt;br&gt;原因进入维护模式，原因：“ {1}”
An issue on an object you are monitoring occurred at ${N=Alerting;M=AlertTriggerTime;F=DateTime}.,$ {N = Alerting; M = AlertTriggerTime; F = DateTime}发生了您正在监视的对象的问题。
Alert ${N=Alerting;M=AlertName} at ${N=Alerting;M=AlertTriggerTime;F=DateTime},$ {N = Alerting; M = AlertTriggerTime; F = DateTime}的警报$ {N = Alerting; M = AlertName}
Alert ${N=Alerting;M=AlertName} Reset,警报$ {N = Alerting; M = AlertName}重置
RESET: An object you are monitoring is ${N=SwisEntity;M=Status;F=Status}.,重置：您正在监视的对象是$ {N = SwisEntity; M = Status; F = Status}。
More Details,更多细节
Enable/Disable Interface data obsolete after .... polls,....民意调查后EnableeDisable接口数据已过时
"If interface data is not changed in the specified number of polls, it is considered obsolete. Interface resources then display a warning that the data might not be up-to-date.",如果在指定的轮询次数中未更改接口数据，则认为该接口数据已过时。然后，接口资源会显示一条警告，提示您数据可能不是最新的。
Interface data obsolete poll count,接口数据过时的轮询计数
Minimum number of polls needed for interface data to be considered obsolete,接口数据被认为过时所需的最少轮询次数
User name:,用户名：
Privacy / Encryption method:,隐私加密方法：
"Enter the name of an OU to search for it, or type ""."" to see suggestions.",输入要搜索的OU的名称，或键入“。”看到建议。
"... a &lt;strong&gt;small subnet (/24) &lt;/strong&gt; with your test environment &lt;span class=""divider""&gt;or&lt;/span&gt; ... a &lt;strong&gt;few individual IP addresses&lt;/strong&gt; for servers, routers and switches, and VMs","...一个具有测试环境&lt;span class=""divider""&gt; or &lt;span&gt;的&lt;strong&gt;小型子网（（24）&lt;strong&gt;）...一个&lt;strong&gt;很少的单个IP地址&lt;strong&gt;用于服务器，路由器和交换机以及虚拟机"
"Active Directory \""{0}\"" will be removed.",Active Directory \“ {0} \”将被删除。
"All &lt;span class=\""nbr\""&gt;{0}&lt;/span&gt; OUs selected","已选择所有&lt;span class = \“ nbr \""&gt; {0} &lt;span&gt; OU"
"(&lt;span class=\""nbr\""&gt;1&lt;/span&gt; computer)","（&lt;span class = \“ nbr \""&gt; 1 &lt;span&gt;计算机）"
"(&lt;span class=\""nbr\""&gt;{0}&lt;/span&gt; computers)","（&lt;span class = \“ nbr \""&gt; {0} &lt;span&gt;计算机）"
"(&lt;span class=\""nbr\""&gt;1&lt;/span&gt; server)","（&lt;span class = \“ nbr \""&gt; 1 &lt;span&gt;服务器）"
"(&lt;span class=\""nbr\""&gt;{0}&lt;/span&gt; servers)","（&lt;span class = \“ nbr \""&gt; {0} &lt;span&gt;服务器）"
"&lt;span class=\""nbr\""&gt;1&lt;/span&gt; OU selected","&lt;span class = \“ nbr \""&gt; 1 &lt;span&gt;已选择OU"
"&lt;span class=\""nbr\""&gt;{0}&lt;/span&gt; OUs selected","&lt;span class = \“ nbr \""&gt; {0} &lt;span&gt;已选择OU"
WMI,WMI
You can set up this discovery to &lt;b&gt;automatically include&lt;/b&gt; any new OUs that may be created in the future.  ,您可以将此发现设置为&lt;b&gt;自动包括&lt;/b&gt;将来可能创建的任何新OU。
